Checking balance from 1920000 to 3541010
2162880	1472542344	0
2163840	1472556217	0
2164800	1472570756	0
2165760	1472583866	3558297.908542861462903301
2166720	1472597296	2358349.395856216829785456
2167680	1472612323	2300811.654406025693115038
2168640	1472626207	2268599.72984847343158193
2169600	1472640200	2231974.242277441412742473
2170560	1472654629	2180476.833527101097607446
2171520	1472667777	2173426.68837000607159842
2172480	1472681756	2596289.829885611056887824
2173440	1472695974	2219981.734858442475581131
2174400	1472710352	3363251.241723373110702382
2175360	1472724072	3177647.437674281865307968
2176320	1472736982	3104246.932226520690256173
2177280	1472749165	3072096.169579814589764713
2178240	1472763293	2952571.142265674813153276
2179200	1472776550	2946831.546479140781625879
2180160	1472789835	2927853.492240937521632898
2181120	1472803398	2899705.114342785279887222
2182080	1472817228	2894622.656743341908908587
2183040	1472830747	2890004.717783930790341828
2184000	1472844154	2884108.298958622891865369
2184960	1472858574	2873967.904621526263952115
2185920	1472872514	2841311.697541718984037428
2186880	1472886712	2840987.148672960242822852
2187840	1472900116	2835967.655417851926847323
2188800	1472914701	2829342.208505660524263747
2189760	1472928869	2827851.204654851567801842
2190720	1472942875	2815840.76770955061007262
2191680	1472956676	2814225.159387284942153993
2192640	1472970478	2749352.97085074694038297
2193600	1472984095	2740015.370189353753501189
2194560	1472997388	2736190.48238642588727018
2195520	1473010935	2705815.884145688484594049
2196480	1473023906	2704888.317179650713681583
2197440	1473037083	2704011.055497924429879135
2198400	1473050610	2703064.226955331098499658
2199360	1473063956	2700133.143888509806349709
2200320	1473076882	2697332.252907817048123078
2201280	1473090675	2697270.436383246867697682
2202240	1473104498	2686682.95068305515557786
2203200	1473118417	2684878.159939277053114517
2204160	1473131603	2683600.998263184165241402
2205120	1473145200	2681549.214018442420782185
2206080	1473159218	2681503.743012015444964354
2207040	1473172943	2676620.36942494235327078
2208000	1473186337	2673211.377703623176995616
2208960	1473200245	2668619.356552725664122356
2209920	1473214804	4130789.321335852283255295
2210880	1473228223	4053404.771554829555825516
2211840	1473241937	3853947.650675811601487993
2212800	1473255248	3840077.120189178057796722
2213760	1473268718	3768390.682446444518925157
2214720	1473282199	3692718.986193170510685018
2215680	1473295830	3655822.126739866127211845
2216640	1473309927	3640412.434642144254471718
2217600	1473324236	3633119.172458365524999631
2218560	1473337533	3625882.149213727826587617
2219520	1473350933	3344594.776993982966574183
2220480	1473365111	3292481.048018500772923854
2221440	1473378301	3288621.740676129562750805
2222400	1473392495	3280114.209453284967503812
2223360	1473406634	3279208.83255773471709683
2224320	1473420812	3274230.572559224276564662
2225280	1473434355	3266423.097543299032474922
